driver_id,trip_distance,trip_cost,rating,rider_feedback,region,latitude,longitude,timestamp
7099,2.24,7.6,1,uncomfortable seats,Commercial District,40.764992724604426,-74.01265747775045,2024-02-13 00:48:00
6243,6.88,11.16,5,outstanding service,Downtown,40.66762441231366,-74.01883769896422,2024-02-13 00:52:00
8114,27.19,34.79,4,wrong route,Suburb West,40.716486521548354,-74.07496012041348,2024-02-13 01:34:00
3711,11.23,14.63,4,long wait,Uptown,40.735684866384005,-73.92219127543672,2024-02-13 01:35:00
9502,18.79,24.18,5,bad experience,Residential South,40.73444645761447,-73.93575673043026,2024-02-13 02:13:00
2792,5.47,10.15,4,traffic delay,Downtown,40.67933244339805,-73.96246040458163,2024-02-13 02:20:00
3708,16.47,22.23,2,excellent driver,Commercial District,40.76272003914098,-73.98181263208386,2024-02-13 02:22:00
3832,13.74,20.27,4,efficient service,Commercial District,40.80355024214032,-74.01044787041607,2024-02-13 04:58:00
4324,6.32,11.34,4,highly recommend,Commercial District,40.725709058535294,-74.02335280597272,2024-02-13 05:18:00
8916,17.86,23.32,3,satisfied customer,Suburb West,40.72787238260982,-74.06759855225194,2024-02-13 08:00:00
9619,31.1,40.65,3,reasonable price,University Area,40.78286942950885,-73.96321086477937,2024-02-13 11:06:00
7276,18.27,22.61,5,outstanding service,Suburb East,40.68733727700014,-73.93952630520161,2024-02-13 11:07:00
1891,9.49,15.82,3,amazing driver,Residential North,40.84377370224504,-73.92147199310294,2024-02-13 12:25:00
8788,25.0,31.28,3,perfect ride,Uptown,40.73459579945934,-74.01569520370057,2024-02-13 12:44:00
8408,6.21,9.1,5,satisfied customer,Residential North,40.81426054963369,-73.95086886646261,2024-02-13 14:03:00
9389,7.7,12.12,3,excellent service,Airport,40.612562474936354,-73.79062490838238,2024-02-13 14:25:00
5223,6.68,14.03,3,wrong route,University Area,40.767064859955596,-73.99611432590534,2024-02-13 15:05:00
1980,11.33,14.69,3,bad experience,Airport,40.601824189807765,-73.75120495328406,2024-02-13 15:45:00
3745,7.22,13.23,1,highly recommend,Uptown,40.80233361649097,-73.93005727811469,2024-02-13 15:55:00
9529,9.97,15.69,4,outstanding service,Suburb East,40.646281847900234,-73.9401057639995,2024-02-13 19:44:00
8693,4.5,4.8,4,rude driver,Uptown,40.81692911938541,-73.92310482026474,2024-02-13 19:53:00
7371,5.1,7.21,4,on time,Residential South,40.64671327786925,-73.94525881392394,2024-02-13 22:32:00
8330,12.24,18.59,5,friendly driver,Residential North,40.899168070464974,-73.94367327819427,2024-02-13 22:56:00
6644,17.76,19.87,3,good music,Uptown,40.81391682471887,-74.00813892399638,2024-02-14 02:21:00
8455,32.46,40.39,2,friendly driver,Suburb West,40.771754553951176,-74.03261010161691,2024-02-14 02:25:00
2389,18.05,23.39,5,late pickup,Airport,40.65927405578564,-73.80207168028349,2024-02-14 02:28:00
1924,17.46,25.33,5,satisfied customer,Commercial District,40.78230043505996,-74.01777816188131,2024-02-14 03:56:00
5806,10.12,14.27,5,rough ride,Downtown,40.67634586149092,-73.97377760003032,2024-02-14 04:49:00
1317,21.19,27.28,5,efficient service,Residential North,40.86788992350318,-73.95955680909272,2024-02-14 06:32:00
4462,47.29,55.8,3,traffic delay,Residential South,40.68466792825865,-73.96667798555183,2024-02-14 12:23:00
3530,37.89,45.13,5,long wait,Commercial District,40.73779909319419,-73.9551404920058,2024-02-14 16:48:00
1574,17.07,23.26,5,comfortable car,Downtown,40.686561420019466,-74.00245416910407,2024-02-14 17:34:00
6429,11.55,18.81,5,very smooth ride,Residential South,40.687557426500334,-73.98076343734797,2024-02-14 17:49:00
2148,8.6,13.29,4,excellent driver,Suburb East,40.72009027643457,-73.9256296948611,2024-02-14 18:12:00
9172,11.79,17.97,4,great experience,Uptown,40.78803645514442,-74.01413290353048,2024-02-14 18:35:00
5143,6.83,12.04,5,excellent driver,University Area,40.84193654912131,-73.92810859149817,2024-02-14 19:16:00
7172,14.89,21.23,4,late pickup,Suburb East,40.63839683689629,-73.98689413539671,2024-02-14 20:44:00
4748,11.69,16.3,5,outstanding service,Suburb West,40.70366093292953,-74.03271361541053,2024-02-14 21:15:00
8790,18.77,27.37,4,amazing driver,Downtown,40.74738669062049,-73.96146336273706,2024-02-14 21:20:00
2177,7.0,6.82,5,great experience,Uptown,40.78585201752942,-73.99829985742969,2024-02-14 21:49:00
7294,58.31,73.68,4,satisfied customer,Airport,40.64625227475228,-73.76009431251451,2024-02-14 21:51:00
4713,50.07,59.59,4,good music,Downtown,40.70110628121345,-73.9929737471916,2024-02-14 23:10:00
9659,18.9,23.18,5,satisfied customer,Uptown,40.767627449441854,-73.98721041788382,2024-02-15 00:31:00
6699,10.45,12.09,3,excellent driver,Suburb East,40.642258483124884,-73.90723097987404,2024-02-15 00:37:00
2409,4.97,8.32,5,good music,Suburb East,40.66925166403625,-73.90758712477076,2024-02-15 01:21:00
1009,20.26,26.54,5,rude driver,Airport,40.63078665231443,-73.76726157831834,2024-02-15 01:41:00
7675,5.07,8.4,3,good value,Residential South,40.69269034930218,-73.9248945127688,2024-02-15 03:17:00
7807,2.6,3.0,5,pleasant journey,Commercial District,40.729042290882276,-74.00834284586217,2024-02-15 03:56:00
6311,20.36,27.39,5,highly recommend,Commercial District,40.75835897780098,-74.01397362676913,2024-02-15 05:07:00
8693,15.1,17.83,5,clean vehicle,Residential North,40.86939875209503,-73.91225299960813,2024-02-15 05:30:00
6693,36.34,48.05,4,quick response,Midtown,40.7492710855219,-74.03179607963322,2024-02-15 05:32:00
5363,11.91,16.66,3,satisfied customer,Suburb West,40.745516073278026,-74.02787954921493,2024-02-15 07:35:00
6892,19.52,26.95,1,wonderful trip,Commercial District,40.71604513806094,-74.03185398582377,2024-02-15 07:57:00
9230,41.3,50.48,5,wonderful trip,University Area,40.79753938543836,-74.01141447067897,2024-02-15 08:44:00
8141,6.99,13.49,3,uncomfortable seats,Residential South,40.666578496420996,-73.99349448615031,2024-02-15 09:05:00
6917,6.71,8.81,4,good value,Downtown,40.6960279070392,-73.9659274189876,2024-02-15 09:38:00
4654,7.09,17.16,3,efficient service,Airport,40.66939959810282,-73.80376971236554,2024-02-15 12:20:00
6986,4.25,9.4,5,bad experience,Residential North,40.89242960554235,-73.96299775836356,2024-02-15 13:33:00
6588,32.16,40.12,5,clean vehicle,Airport,40.61760515140119,-73.82099989204946,2024-02-15 13:45:00
7059,15.02,22.29,5,excellent service,Downtown,40.76121754851151,-73.97359707075634,2024-02-15 14:16:00
9996,6.24,7.42,2,wrong route,Residential North,40.90098833777645,-73.9549422797102,2024-02-15 15:16:00
3074,13.19,15.53,4,comfortable car,Suburb West,40.75336163936463,-74.10619999505639,2024-02-15 15:21:00
4155,14.64,17.94,3,amazing driver,Commercial District,40.79155557967861,-73.93607501320788,2024-02-15 15:44:00
7667,6.48,9.86,5,safe driving,Suburb West,40.73747722993276,-74.03798022017206,2024-02-15 16:33:00
8848,9.01,13.85,5,noisy vehicle,Suburb West,40.73787243373259,-74.08870168983997,2024-02-15 17:18:00
4178,64.37,76.83,5,good value,Midtown,40.78069753485623,-73.93421636037084,2024-02-15 17:19:00
6475,18.81,23.46,5,rude driver,Commercial District,40.764757342170824,-73.99709926357593,2024-02-15 17:23:00
9442,9.57,11.48,4,good music,Midtown,40.80315642005854,-73.94748506652286,2024-02-15 20:34:00
2409,13.78,18.9,4,efficient service,Suburb West,40.771780097605465,-74.04986665549694,2024-02-15 20:44:00
1920,24.06,30.45,1,top quality,Suburb East,40.72530051836396,-73.90586135129509,2024-02-15 22:12:00
8115,5.87,5.78,4,wonderful trip,Residential South,40.6824688305749,-73.97439000367632,2024-02-15 23:55:00
7542,5.35,8.49,5,expensive fare,Suburb East,40.65550233517521,-73.95558675501728,2024-02-16 00:02:00
3044,68.8,83.05,5,friendly driver,Airport,40.652067756148874,-73.77571569212631,2024-02-16 00:14:00
8208,3.97,9.02,3,rude driver,Uptown,40.77927781557805,-73.99555928418113,2024-02-16 01:51:00
2679,17.11,21.43,3,long wait,Midtown,40.709639857793114,-73.97272779480582,2024-02-16 04:19:00
6986,15.3,24.04,4,dirty car,Uptown,40.7896122670983,-73.9489029475557,2024-02-16 05:07:00
9808,6.26,8.42,4,uncomfortable seats,Uptown,40.771446283454765,-73.98985866351462,2024-02-16 06:06:00
1769,8.15,14.5,4,very smooth ride,Residential South,40.650941042037275,-73.98921398006135,2024-02-16 06:13:00
5268,30.02,44.49,5,poor navigation,Residential North,40.868388258826606,-73.94864369389785,2024-02-16 06:43:00
8326,51.51,63.73,3,amazing driver,Airport,40.66149535339704,-73.77848783058585,2024-02-16 07:41:00
2798,25.73,35.78,4,perfect ride,Suburb East,40.6617492205967,-73.95790612207746,2024-02-16 10:19:00
5494,7.48,9.31,5,clean vehicle,Suburb West,40.757166846278054,-74.04640120309541,2024-02-16 11:38:00
6334,8.33,13.59,5,wonderful trip,Airport,40.60222615565909,-73.73320641249984,2024-02-16 12:15:00
9896,3.91,7.77,5,quick response,Downtown,40.67833130201467,-74.05261245355932,2024-02-16 14:42:00
8561,18.17,21.25,1,long wait,Midtown,40.758600908568255,-73.94320372814789,2024-02-16 16:21:00
5804,10.46,15.15,5,outstanding service,Airport,40.65741179273456,-73.79482294539508,2024-02-16 18:38:00
6490,14.27,18.07,4,bad experience,Suburb West,40.74874088739735,-74.03389903004879,2024-02-16 18:39:00
3359,13.16,16.81,3,top quality,Residential South,40.709486494766715,-73.93201467688856,2024-02-16 19:20:00
3863,40.7,52.41,2,professional service,Residential South,40.696084138860684,-73.94085401071742,2024-02-16 20:00:00
5806,6.97,9.7,4,very smooth ride,Suburb East,40.725457841765945,-73.9160883153791,2024-02-16 21:54:00
8421,8.37,12.21,5,poor navigation,University Area,40.81689374438586,-73.92626548954769,2024-02-16 22:31:00
9338,13.76,19.74,5,outstanding service,Airport,40.616691292467,-73.76610337085371,2024-02-17 00:03:00
2342,14.85,22.37,5,amazing driver,Residential South,40.702673225016014,-73.96599645110653,2024-02-17 01:10:00
5090,6.39,13.0,5,friendly driver,University Area,40.83253531224083,-73.95145086656176,2024-02-17 02:07:00
2816,8.77,15.07,3,excellent driver,Suburb East,40.632804516004484,-73.95889757306414,2024-02-17 03:05:00
5361,6.64,11.27,2,top quality,Downtown,40.72755077574013,-74.04236343461487,2024-02-17 04:09:00
3143,8.26,14.38,4,excellent service,University Area,40.78318134810172,-73.967973774819,2024-02-17 04:20:00
3491,20.65,23.55,5,top quality,Downtown,40.71404332325693,-73.99390349037228,2024-02-17 04:46:00
7949,15.26,18.76,2,punctual driver,Suburb West,40.70931206807597,-74.09553007149587,2024-02-17 05:33:00
8992,3.23,5.06,4,comfortable car,Midtown,40.77654898633325,-74.01123894213582,2024-02-17 06:09:00
4177,12.87,17.42,5,excellent driver,University Area,40.85102701625819,-73.97609965044163,2024-02-17 06:21:00
5780,5.62,11.05,5,on time,Residential North,40.861051446098905,-73.94419930356892,2024-02-17 07:55:00
5748,8.51,13.63,4,dirty car,Midtown,40.75445246233119,-73.98383701910768,2024-02-17 08:19:00
4636,6.88,13.59,2,highly recommend,Suburb West,40.74575998681741,-74.10263196120195,2024-02-17 08:33:00
4097,7.59,10.81,5,excellent service,Uptown,40.766910656342915,-73.94678342375184,2024-02-17 09:46:00
7894,9.03,11.13,2,efficient service,Commercial District,40.73020130840325,-74.02472505754247,2024-02-17 11:43:00
5946,9.95,11.88,5,reasonable price,University Area,40.82200313345519,-73.92774275904179,2024-02-17 13:16:00
5426,24.62,30.84,3,satisfied customer,University Area,40.78773836061124,-73.93302933149052,2024-02-17 13:32:00
3504,22.36,25.93,5,top quality,Residential North,40.87415103221526,-73.93032938316084,2024-02-17 14:52:00
9915,4.65,12.02,2,safe driving,Commercial District,40.75135612382065,-73.95136725661754,2024-02-17 16:33:00
4695,9.58,14.89,5,punctual driver,Midtown,40.72826907154431,-73.9850355788181,2024-02-17 17:13:00
7262,17.23,21.64,4,good value,Residential South,40.73081691581432,-73.96327973035321,2024-02-17 17:30:00
2265,15.35,19.81,5,outstanding service,Midtown,40.789342302726034,-73.97084465145579,2024-02-17 19:28:00
3371,3.42,6.84,5,traffic delay,Residential South,40.68658701157301,-73.93935192536141,2024-02-17 19:37:00
4385,51.39,67.09,5,satisfied customer,Residential North,40.81320235345197,-73.92220171809547,2024-02-17 22:05:00
2906,17.92,25.28,5,uncomfortable seats,University Area,40.85334503564524,-73.9167245383785,2024-02-18 00:21:00
6699,7.2,8.58,5,good music,Suburb East,40.68571340544036,-73.99111028774287,2024-02-18 00:59:00
4417,52.22,62.38,2,perfect ride,Airport,40.59277238918614,-73.75329459309118,2024-02-18 01:10:00
9503,5.64,9.41,4,professional service,Airport,40.59577102745549,-73.80129910163147,2024-02-18 01:16:00
6486,4.61,10.01,2,traffic delay,University Area,40.79766302083328,-73.92960424908438,2024-02-18 02:37:00
8511,21.35,29.82,5,top quality,University Area,40.84518330289463,-73.93064823952494,2024-02-18 02:47:00
8373,9.01,11.88,3,perfect ride,Downtown,40.72107238406173,-74.04107888520369,2024-02-18 02:49:00
8555,11.37,14.87,4,highly recommend,Downtown,40.67377829536704,-73.99869720397683,2024-02-18 08:31:00
6104,103.8,123.65,5,wonderful trip,Suburb West,40.704849720001285,-74.05134648879461,2024-02-18 11:21:00
4775,24.17,32.55,1,dirty car,Uptown,40.772779288146566,-73.97959490948632,2024-02-18 11:34:00
1876,7.43,9.14,1,good music,Downtown,40.68363269177281,-74.04346187713236,2024-02-18 16:12:00
4665,4.77,6.96,4,good music,Suburb West,40.69131562239653,-74.0306705337951,2024-02-18 18:11:00
7573,11.48,16.67,2,traffic delay,Residential South,40.71167625492469,-73.91352878691004,2024-02-18 18:50:00
4093,14.72,21.48,4,rude driver,Airport,40.68453056827449,-73.7679763942041,2024-02-18 20:37:00
9930,38.6,47.24,3,expensive fare,Residential North,40.89090768065627,-73.91103243516409,2024-02-18 21:15:00
8878,5.7,9.28,5,top quality,Airport,40.647661658559834,-73.74693161003376,2024-02-18 22:37:00
6543,10.07,15.47,4,bad experience,Suburb West,40.71998420616797,-74.07162131429287,2024-02-19 00:08:00
6320,7.58,11.06,5,bad experience,Suburb East,40.64803564682493,-73.91934156529965,2024-02-19 02:52:00
7007,2.0,3.5,5,very smooth ride,Suburb West,40.70699059043975,-74.05403790222401,2024-02-19 03:09:00
5473,104.35,130.36,1,punctual driver,Commercial District,40.77559695295482,-73.99039384444592,2024-02-19 03:25:00
8987,25.01,33.15,1,friendly driver,University Area,40.78717113085287,-73.92840249745937,2024-02-19 06:42:00
2933,21.19,28.88,3,punctual driver,University Area,40.7675556954373,-73.98541540660158,2024-02-19 07:11:00
2301,22.98,28.5,4,bad experience,Suburb West,40.762694004201876,-74.03517832377565,2024-02-19 08:29:00
7588,5.02,8.55,5,highly recommend,Residential North,40.84557070921356,-73.9198128194217,2024-02-19 10:08:00
1458,5.96,11.04,4,good music,University Area,40.779027277328964,-73.98465648296863,2024-02-19 11:04:00
4174,43.5,55.08,2,expensive fare,Downtown,40.702193297864625,-73.98304900000413,2024-02-19 12:16:00
3745,30.46,36.88,2,traffic delay,University Area,40.779077499644266,-74.00824050782073,2024-02-19 12:24:00
5360,43.32,53.54,3,amazing driver,University Area,40.771760005382966,-73.95692813742667,2024-02-19 12:38:00
8967,6.33,6.99,5,bad experience,Airport,40.6144517068246,-73.73310751760859,2024-02-19 14:35:00
3180,28.41,32.75,5,reasonable price,Uptown,40.823334605642756,-73.94217555240988,2024-02-19 15:47:00
8029,13.72,14.27,3,perfect ride,Downtown,40.68385777820292,-74.00414685666833,2024-02-19 17:04:00
4763,22.7,35.02,4,great experience,Commercial District,40.75962039367678,-74.00079845234994,2024-02-19 18:27:00
9766,7.3,7.97,3,dirty car,University Area,40.79757484476475,-73.9947447140715,2024-02-19 18:59:00
2960,3.42,6.9,5,professional service,Commercial District,40.73665389861439,-73.95191341299268,2024-02-19 20:59:00
6560,5.65,6.16,4,professional service,Suburb West,40.72196156287384,-74.03077719490383,2024-02-19 21:54:00
5895,9.79,15.13,2,good music,Suburb West,40.74497947928066,-74.0610218196456,2024-02-19 23:23:00
1559,65.64,81.39,4,outstanding service,Suburb West,40.7418530309414,-74.03944555495941,2024-02-20 01:05:00
7371,16.55,16.73,4,amazing driver,Residential South,40.6873920564351,-73.91086353844484,2024-02-20 02:51:00
6468,18.9,28.75,1,rough ride,University Area,40.848818460409106,-73.927878383224,2024-02-20 07:50:00
1863,8.62,7.91,3,excellent driver,Midtown,40.73703511001897,-73.96153908064116,2024-02-20 08:29:00
8686,7.17,10.07,3,great experience,Downtown,40.72525852451512,-74.02572706228104,2024-02-20 08:46:00
7809,9.02,10.3,5,clean vehicle,Uptown,40.82070328715212,-73.97769090733004,2024-02-20 09:07:00
5468,29.4,38.9,5,pleasant journey,Airport,40.63689244243194,-73.74671740999013,2024-02-20 09:18:00
4389,3.52,3.36,5,quick response,Commercial District,40.78824415913721,-74.03166678288572,2024-02-20 09:24:00
7376,1.48,3.34,4,late pickup,Residential North,40.85520063185993,-73.94127012073278,2024-02-20 09:43:00
8380,11.35,13.11,5,poor navigation,Suburb West,40.68988713862204,-74.0670375197354,2024-02-20 11:20:00
3293,22.49,31.99,3,good value,Residential North,40.82074626786998,-73.90070008255763,2024-02-20 11:53:00
3695,5.03,10.2,5,on time,Airport,40.63007066631311,-73.80549008063733,2024-02-20 13:18:00
2267,8.27,14.26,5,clean vehicle,Suburb West,40.74598686160578,-74.07988399535884,2024-02-20 13:41:00
5425,19.19,25.77,4,excellent service,Airport,40.629431063995206,-73.74390415455817,2024-02-20 14:57:00
7241,25.94,34.29,1,rude driver,Suburb West,40.6981017692015,-74.04890392730147,2024-02-20 15:54:00
7514,4.98,8.08,5,efficient service,Downtown,40.7213484509171,-73.98229123094957,2024-02-20 17:19:00
1148,11.96,16.84,5,uncomfortable seats,Commercial District,40.80155317740991,-74.0341191885286,2024-02-20 18:14:00
6390,23.21,24.65,2,professional service,University Area,40.771597933699006,-73.9447153614971,2024-02-20 18:49:00
7731,9.17,13.42,4,noisy vehicle,Commercial District,40.78889916725555,-73.94152031591045,2024-02-20 19:05:00
9476,3.05,10.29,4,good value,Suburb East,40.69286072368393,-73.96700704625425,2024-02-20 19:15:00
2229,5.14,9.49,4,amazing driver,Uptown,40.82252378296355,-73.99009546802486,2024-02-20 19:16:00
1671,6.63,10.93,5,highly recommend,Uptown,40.79467763146976,-74.00816716354103,2024-02-20 19:45:00
4273,14.91,19.76,4,safe driving,Uptown,40.82414716261712,-73.97091831508764,2024-02-20 21:35:00
7704,4.26,4.7,5,uncomfortable seats,University Area,40.790521233672614,-73.9805792015845,2024-02-20 21:59:00
6655,9.2,11.9,3,dirty car,Downtown,40.68256978885436,-74.01959371282034,2024-02-20 22:02:00
9954,3.12,6.25,3,efficient service,Downtown,40.756591095342436,-74.00307549430406,2024-02-20 23:42:00
9058,3.23,5.03,4,good music,Residential South,40.68265812525432,-74.00472834169807,2024-02-21 01:03:00
2343,4.87,8.38,3,friendly driver,Suburb East,40.68339012184951,-73.91087782286284,2024-02-21 01:31:00
3064,29.68,43.45,5,wrong route,Residential North,40.81791084615263,-73.93703803020777,2024-02-21 01:32:00
6596,27.39,34.77,2,top quality,Commercial District,40.72054028511657,-74.01465446185806,2024-02-21 01:41:00
7166,23.4,31.84,5,excellent driver,Residential South,40.71436138184075,-73.9408367974083,2024-02-21 03:25:00
3204,5.21,9.19,5,highly recommend,Residential North,40.89967245033145,-73.89764477459678,2024-02-21 04:52:00
5882,40.32,50.81,4,excellent service,Uptown,40.802257037776805,-74.01640748240439,2024-02-21 05:32:00
1686,6.93,9.65,3,great experience,Uptown,40.75384592014799,-73.97789950698875,2024-02-21 06:59:00
9754,14.34,18.46,5,professional service,Uptown,40.786091060856094,-74.01430126917413,2024-02-21 07:00:00
5517,14.75,22.36,5,dirty car,Residential North,40.88083459560953,-73.90207468876204,2024-02-21 07:56:00
7287,6.38,11.49,4,great experience,Uptown,40.76337475704712,-73.97173819848899,2024-02-21 08:13:00
4239,28.85,37.67,3,bad experience,Commercial District,40.789760803190944,-74.01151639481002,2024-02-21 10:56:00
8101,19.69,24.68,2,punctual driver,University Area,40.787364601358675,-73.95830978685223,2024-02-21 11:15:00
1922,9.96,13.69,3,poor navigation,Airport,40.675075744535036,-73.73202598904138,2024-02-21 11:53:00
4561,26.43,34.77,2,wonderful trip,Downtown,40.7488688850574,-74.04133691849724,2024-02-21 13:35:00
8206,11.31,14.28,4,punctual driver,Airport,40.603183913439395,-73.79691098501955,2024-02-21 14:03:00
2804,2.83,9.48,4,quick response,Midtown,40.70492406697429,-73.95345262653201,2024-02-21 14:09:00
3667,16.97,23.92,5,on time,Residential North,40.88766625552292,-73.95480674361897,2024-02-21 15:23:00
5070,5.41,6.85,2,traffic delay,University Area,40.80112756556395,-74.00817892560643,2024-02-21 15:34:00
1454,9.59,14.08,1,rude driver,Suburb East,40.63101016836176,-73.8962386110901,2024-02-21 15:47:00
4267,9.74,12.89,2,clean vehicle,Airport,40.59312053031032,-73.81524318941447,2024-02-21 16:36:00
7183,31.09,40.68,4,professional service,Residential South,40.66137494942211,-73.91962131135102,2024-02-21 17:14:00
7430,21.59,26.53,4,efficient service,Airport,40.617769489643614,-73.80590843772866,2024-02-21 17:15:00
6299,10.69,15.14,4,punctual driver,Suburb East,40.67930088356826,-73.97883256937864,2024-02-21 19:09:00
6203,5.39,8.32,2,rough ride,Downtown,40.75451754351241,-73.98184598630523,2024-02-21 21:11:00
2757,14.18,20.2,5,rough ride,Midtown,40.73012000506169,-74.0079482554564,2024-02-21 21:36:00
2735,18.81,23.77,3,rough ride,Suburb West,40.68233081419215,-74.04667619283254,2024-02-21 22:20:00
8813,8.98,11.32,5,outstanding service,Midtown,40.80400853381354,-73.99085685329625,2024-02-21 23:37:00
5632,24.02,29.9,4,excellent service,Suburb West,40.70345950931191,-74.03182958929935,2024-02-22 00:27:00
7869,9.82,13.98,5,pleasant journey,Airport,40.59399850358685,-73.73818778993395,2024-02-22 01:10:00
5931,13.06,16.96,3,great experience,University Area,40.80471978386181,-73.93990461312669,2024-02-22 09:17:00
6690,38.39,48.1,5,very smooth ride,Airport,40.6659525682161,-73.77210410974371,2024-02-22 12:28:00
9130,12.48,16.87,4,highly recommend,University Area,40.82692268160417,-73.92333992102724,2024-02-22 13:33:00
9433,2.78,6.22,4,amazing driver,Residential North,40.911189266670505,-73.94280804231954,2024-02-22 13:58:00
6539,11.19,15.54,5,rude driver,Suburb West,40.774675253283185,-74.05410035617055,2024-02-22 16:58:00
6301,78.83,94.08,5,quick response,Suburb East,40.70903824312394,-73.94214728871908,2024-02-22 17:45:00
2664,7.03,8.83,4,poor navigation,Residential South,40.72721951410159,-73.96631675406498,2024-02-22 19:50:00
6750,5.5,7.24,4,punctual driver,Suburb East,40.71561822332939,-73.96785572406031,2024-02-22 19:56:00
4427,13.6,18.96,5,excellent service,Residential North,40.907825370724005,-73.8818198146717,2024-02-22 21:15:00
9219,22.74,31.28,3,excellent driver,Residential North,40.898570917539246,-73.90025449109677,2024-02-22 21:46:00
2853,5.06,9.21,4,friendly driver,Downtown,40.75972406075369,-74.0360351358044,2024-02-22 21:48:00
9133,34.1,42.34,4,late pickup,Commercial District,40.78345843382228,-73.9373332282301,2024-02-22 22:15:00
3479,10.51,18.31,4,dirty car,Residential South,40.64818958122468,-73.9338459325939,2024-02-23 01:56:00
1688,8.12,11.86,2,rough ride,Suburb East,40.70634601458306,-73.95099162871479,2024-02-23 02:51:00
1140,9.29,11.75,2,quick response,Uptown,40.78532789862889,-73.96956712774913,2024-02-23 03:19:00
6172,4.93,6.12,5,excellent service,Midtown,40.7165017387123,-73.9667082175713,2024-02-23 04:16:00
2581,6.6,13.44,4,professional service,Midtown,40.733466498884674,-73.94752330079078,2024-02-23 04:18:00
9564,4.92,7.48,5,great experience,Residential North,40.887040853009125,-73.94573427128755,2024-02-23 06:45:00
4596,10.08,16.2,2,uncomfortable seats,Airport,40.612976386801044,-73.82321779580745,2024-02-23 07:01:00
9453,27.92,37.24,3,outstanding service,Uptown,40.80393908550348,-74.0122288623947,2024-02-23 10:43:00
6240,61.21,76.76,5,expensive fare,Commercial District,40.741631318882966,-74.02148635596495,2024-02-23 11:07:00
5107,11.75,20.07,4,bad experience,Suburb West,40.76365465017353,-74.02769905383312,2024-02-23 11:09:00
4843,12.48,16.82,5,highly recommend,Residential North,40.81675786729479,-73.93032687310226,2024-02-23 11:12:00
6855,42.71,52.39,3,wrong route,Downtown,40.70772958208963,-74.02728908890724,2024-02-23 12:15:00
5910,6.21,11.56,3,perfect ride,Residential South,40.6841407682164,-73.93634410405484,2024-02-23 13:09:00
4610,4.72,10.82,4,great experience,Uptown,40.77644128439251,-74.00858839292553,2024-02-23 14:05:00
5116,22.76,29.19,5,amazing driver,Midtown,40.77686550732781,-74.03178713255784,2024-02-23 14:11:00
9017,10.17,12.86,1,pleasant journey,Suburb East,40.67438065340196,-73.89429092322027,2024-02-23 16:41:00
6101,9.01,14.29,4,pleasant journey,Residential North,40.89529248945898,-73.96457785115395,2024-02-23 16:42:00
3719,5.56,8.49,5,great experience,Downtown,40.66865012328746,-73.99716861545085,2024-02-23 17:26:00
8285,12.88,21.33,2,great experience,Airport,40.61357741402682,-73.76275665807522,2024-02-23 18:24:00
2619,4.16,4.31,2,comfortable car,Residential South,40.676702795563386,-73.95435702710327,2024-02-23 18:27:00
8982,14.99,18.05,1,pleasant journey,Midtown,40.7262497393911,-74.00485609166978,2024-02-23 18:32:00
8368,7.01,11.5,5,wonderful trip,Residential South,40.64906831442497,-74.00018771246742,2024-02-23 19:31:00
5146,9.37,13.45,5,comfortable car,Residential North,40.88139109019319,-73.93410556778237,2024-02-23 23:07:00
1537,27.74,38.7,5,friendly driver,Downtown,40.66422282237292,-73.97779099853764,2024-02-24 00:07:00
7881,45.02,55.29,5,excellent service,Suburb East,40.704007639729205,-73.93455537511011,2024-02-24 01:43:00
7150,16.24,22.06,4,uncomfortable seats,Suburb West,40.69423446439052,-74.11905331985126,2024-02-24 02:48:00
8490,61.32,77.49,1,professional service,Residential North,40.89683001936971,-73.89093512361805,2024-02-24 04:29:00
4511,7.36,9.57,5,expensive fare,Midtown,40.750143449511754,-73.93634568936554,2024-02-24 04:46:00
2712,17.96,22.99,4,punctual driver,Downtown,40.70239111507627,-73.98416516754793,2024-02-24 05:13:00
4056,30.07,37.76,4,wonderful trip,Suburb East,40.65166222670062,-73.9679630414711,2024-02-24 06:05:00
3105,16.65,22.45,4,poor navigation,Suburb East,40.71204127311673,-73.90864888246135,2024-02-24 06:43:00
7748,7.45,11.14,4,safe driving,Midtown,40.71842278509551,-74.00673229476055,2024-02-24 07:25:00
7721,6.63,12.09,3,good music,Commercial District,40.77771671175489,-73.96462130131597,2024-02-24 07:51:00
5452,10.21,14.15,5,late pickup,Residential North,40.90996711272334,-73.93185650967662,2024-02-24 08:09:00
3975,2.03,4.54,5,wrong route,Uptown,40.8019627302295,-73.94703391905236,2024-02-24 09:13:00
9577,3.63,9.15,4,satisfied customer,Downtown,40.75636883775476,-73.98943262637707,2024-02-24 10:35:00
4930,19.04,27.88,4,excellent driver,Uptown,40.772524637484054,-73.92871175567322,2024-02-24 10:49:00
7882,7.24,11.23,4,professional service,Downtown,40.67553487763759,-73.9655623166339,2024-02-24 12:31:00
1262,7.37,10.35,5,outstanding service,University Area,40.84808764220962,-73.91443154940629,2024-02-24 14:00:00
4141,18.09,26.12,4,satisfied customer,Midtown,40.75393504410557,-74.00231144478276,2024-02-24 14:08:00
6115,18.5,21.73,3,late pickup,Midtown,40.757574785243,-73.99786173884344,2024-02-24 14:25:00
